"Description and children","Description and children"
"Description only","Description only"
"Children only","Children only"
"Listing Mode","Listing Mode"
"Option Information","Option Information"
"Used to identify page in backend grid","Used to identify page in backend grid"
"Exclude from Display","Exclude from Display"
"Manage Options","Manage Options"
"Select Attribute","Select Attribute"
"Attribute","Attribute"
"Attribute Options","Attribute Options"
"Attribute Pages","Attribute Pages"
"This option no longer exists.","This option no longer exists."
"Invalid link recieved.","Invalid link recieved."
"Edit Option","Edit Option"
"The page has been duplicated.","The page has been duplicated."
"Unable to find a page to duplicate.","Unable to find a page to duplicate."
"Manage Pages","Manage Pages"
"Attributepages Settings","Attributepages Settings"
"Columns Count","Columns Count"
"1 — 8 columns are supported","1 — 8 columns are supported"
"Group Options by First Letter","Group Options by First Letter"
"Image Width","Image Width"
"Image Height","Image Height"
"Attribute Page","Attribute Page"
"Option Page","Option Page"
"Remove Block Wrapper and Title","Remove Block Wrapper and Title"
"Unique Slider Id","Unique Slider Id"
"Show as Slider","Show as Slider"
"Attributepages: Option List","Attributepages: Option List"
"Attributepages: Attribute based page list","Attributepages: Attribute based page list"
"Pages to exclude","Pages to exclude"
"Pages to include","Pages to include"
"Comma separated page identifiers. Live empty to disable filter","Comma separated page identifiers. Live empty to disable filter"
"The following urls where automatically changed because of duplicates.","The following urls where automatically changed because of duplicates."
"Attributes with available options are not found.","Attributes with available options are not found."
"Attributepages: Product Option","Attributepages: Product Option"
"Attribute Code","Attribute Code"
"Comma separated codes, are supported","Comma separated codes, are supported"
"Additional css classes","Additional css classes"
"Built-in helper classes: hidden-label, a-center, list-block, clear","Built-in helper classes: hidden-label, a-center, list-block, clear"
"Render as link","Render as link"
"Show Image","Show Image"
"Image type","Image type"
"Image","Image"
"Thumbnail","Thumbnail"
"Label for 'View All' link","Label for 'View All' link"
"Template","Template"
